Unnamed: 0,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_fec,candidate_fec_name
1852708,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,## Provisional,Gary Johnson,johnson,US President,statewide,False,libertarian,total,1,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852709,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,## Provisional,Jill Stein,stein,US President,statewide,False,green,total,0,P20003984,"STEIN, JILL"
1852710,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,## Provisional,Donald Trump,trump,US President,statewide,False,republican,total,2,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852711,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,## Provisional,[Write-in],in,US President,statewide,True,,total,0,,
1852712,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,## Provisional,Evan McMullin,mcmullin,US President,statewide,False,independent,total,0,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852713,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,Hillary Clinton,clinton,US President,statewide,False,democratic,total,393,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852714,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,Gary Johnson,johnson,US President,statewide,False,libertarian,total,24,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852715,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1852716,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,Donald Trump,trump,US President,statewide,False,republican,total,568,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852717,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,[Write-in],in,US President,statewide,True,,total,6,,
1852718,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,101 - PRECINCT 1,Evan McMullin,mcmullin,US President,statewide,False,independent,total,3,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852719,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,Hillary Clinton,clinton,US President,statewide,False,democratic,total,295,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852720,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852721,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1852722,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,Donald Trump,trump,US President,statewide,False,republican,total,638,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852723,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,[Write-in],in,US President,statewide,True,,total,7,,
1852724,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,201 - PRECINCT 2,Evan McMullin,mcmullin,US President,statewide,False,independent,total,8,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852725,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,Hillary Clinton,clinton,US President,statewide,False,democratic,total,506,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852726,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,Gary Johnson,johnson,US President,statewide,False,libertarian,total,13,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852727,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1852728,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,Donald Trump,trump,US President,statewide,False,republican,total,345,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852729,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,[Write-in],in,US President,statewide,True,,total,3,,
1852730,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,301 - PRECINCT 3,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852731,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,Hillary Clinton,clinton,US President,statewide,False,democratic,total,322,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852732,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,Gary Johnson,johnson,US President,statewide,False,libertarian,total,15,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852733,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1852734,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,Donald Trump,trump,US President,statewide,False,republican,total,535,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852735,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,[Write-in],in,US President,statewide,True,,total,3,,
1852736,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,401 - PRECINCT 4,Evan McMullin,mcmullin,US President,statewide,False,independent,total,6,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852737,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,Hillary Clinton,clinton,US President,statewide,False,democratic,total,370,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852738,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,Gary Johnson,johnson,US President,statewide,False,libertarian,total,18,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852739,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1852740,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,Donald Trump,trump,US President,statewide,False,republican,total,422,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852741,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,[Write-in],in,US President,statewide,True,,total,3,,
1852742,Virginia,VA,51,40,Cumberland County,51049.0,1494109.0,37.52019,-78.25284,CUMBERLAND COUNTY,501 - PRECINCT 5,Evan McMullin,mcmullin,US President,statewide,False,independent,total,5,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852743,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1168,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852744,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,Gary Johnson,johnson,US President,statewide,False,libertarian,total,44,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852745,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1852746,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,Donald Trump,trump,US President,statewide,False,republican,total,835,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852747,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,[Write-in],in,US President,statewide,True,,total,22,,
1852748,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,# AB - Central Absentee Precinct,Evan McMullin,mcmullin,US President,statewide,False,independent,total,18,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852749,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,Hillary Clinton,clinton,US President,statewide,False,democratic,total,8,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852750,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,Gary Johnson,johnson,US President,statewide,False,libertarian,total,0,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852751,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,Jill Stein,stein,US President,statewide,False,green,total,0,P20003984,"STEIN, JILL"
1852752,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,Donald Trump,trump,US President,statewide,False,republican,total,7,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852753,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,[Write-in],in,US President,statewide,True,,total,0,,
1852754,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,## Provisional,Evan McMullin,mcmullin,US President,statewide,False,independent,total,0,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852755,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,384,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852756,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,4,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852757,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1852758,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,Donald Trump,trump,US President,statewide,False,republican,total,49,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852759,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,[Write-in],in,US President,statewide,True,,total,2,,
1852760,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,001 - WARD ONE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,2,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852761,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,Hillary Clinton,clinton,US President,statewide,False,democratic,total,322,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852762,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,Gary Johnson,johnson,US President,statewide,False,libertarian,total,10,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852763,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1852764,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,Donald Trump,trump,US President,statewide,False,republican,total,186,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852765,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,[Write-in],in,US President,statewide,True,,total,5,,
1852766,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,002 - WARD TWO,Evan McMullin,mcmullin,US President,statewide,False,independent,total,12,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852767,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,728,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852768,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,26,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852769,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1852770,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,Donald Trump,trump,US President,statewide,False,republican,total,283,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852771,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,[Write-in],in,US President,statewide,True,,total,5,,
1852772,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,003 - WARD THREE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,10,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852773,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,Hillary Clinton,clinton,US President,statewide,False,democratic,total,953,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852774,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,Gary Johnson,johnson,US President,statewide,False,libertarian,total,37,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852775,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1852776,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,Donald Trump,trump,US President,statewide,False,republican,total,857,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852777,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,[Write-in],in,US President,statewide,True,,total,7,,
1852778,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,004 - WARD FOUR,Evan McMullin,mcmullin,US President,statewide,False,independent,total,16,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852779,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,Hillary Clinton,clinton,US President,statewide,False,democratic,total,468,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852780,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,Gary Johnson,johnson,US President,statewide,False,libertarian,total,4,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852781,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1852782,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,Donald Trump,trump,US President,statewide,False,republican,total,57,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852783,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,[Write-in],in,US President,statewide,True,,total,2,,
1852784,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,006 - WARD SIX,Evan McMullin,mcmullin,US President,statewide,False,independent,total,0,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852785,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,800,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852786,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,7,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852787,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1852788,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,Donald Trump,trump,US President,statewide,False,republican,total,133,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852789,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,[Write-in],in,US President,statewide,True,,total,2,,
1852790,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,007 - WARD SEVEN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852791,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,Hillary Clinton,clinton,US President,statewide,False,democratic,total,586,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852792,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,Gary Johnson,johnson,US President,statewide,False,libertarian,total,12,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852793,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1852794,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,Donald Trump,trump,US President,statewide,False,republican,total,283,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852795,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,[Write-in],in,US President,statewide,True,,total,2,,
1852796,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,008 - WARD EIGHT,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852797,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,430,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1852798,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,9,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1852799,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1852800,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,Donald Trump,trump,US President,statewide,False,republican,total,347,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1852801,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,[Write-in],in,US President,statewide,True,,total,0,,
1852802,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,009 - WARD NINE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1852803,Virginia,VA,51,40,Danville city,51590.0,1498421.0,36.58333,-79.40807,DANVILLE CITY,010 - WARD TEN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,602,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
